metric,policy,lower_is_better,problem_size,platform_a,platform_a_label,platform_b,platform_b_label,a_median,b_median,a_over_b_ratio,ratio_ci95_low,ratio_ci95_high,classification,probability_a_better,cliffs_delta_a_minus_b,a_configuration,b_configuration,a_selection_status,b_selection_status,energy_domain_a,energy_domain_b,inference_scope
throughput_gflops,throughput_opt,False,2048,INTEL,Intel CPU,3090,RTX 3090,1244.9990052281564,22465.899542682186,0.055417278211487855,0.05098572959872277,0.05700266536357967,clear_3090,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,2048,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1244.9990052281564,4895.700685919255,0.2543045592654294,0.2339686089408439,0.26157974841201953,clear_5060ti,0.0,-1.0,8T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,2048,INTEL,Intel CPU,AMD,AMD CPU,1244.9990052281564,2062.305938720045,0.603692682958987,0.5554172432758315,0.62585612484186,clear_AMD,0.0,-1.0,8T,64T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,3090,RTX 3090,5060ti,RTX 5060 Ti,24735.93200142592,4885.931770976143,5.062684695755385,5.037941652836442,5.07107402342574,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,AMD,AMD CPU,3090,RTX 3090,2532.148439593924,24735.93200142592,0.10236721379440875,0.09717857692888798,0.10552950620185628,clear_3090,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,AMD,AMD CPU,5060ti,RTX 5060 Ti,2532.148439593924,4885.931770976143,0.5182529266240726,0.49198449417316853,0.5342626159987607,clear_5060ti,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,INTEL,Intel CPU,3090,RTX 3090,1300.805565491289,24735.93200142592,0.05258769167930697,0.05141431395779327,0.05342581365665158,clear_3090,0.0,-1.0,10T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1300.805565491289,4885.931770976143,0.2662349018499302,0.2595863103811649,0.270478049157809,clear_5060ti,0.0,-1.0,10T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,4096,INTEL,Intel CPU,AMD,AMD CPU,1300.805565491289,2532.148439593924,0.5137161570590612,0.49344446014279686,0.5421732539439097,clear_AMD,0.0,-1.0,10T,32T,clear_leader,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,3090,RTX 3090,5060ti,RTX 5060 Ti,26335.52900203293,4920.911022527195,5.351758827069381,5.34216234156493,5.374168340813351,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,AMD,AMD CPU,3090,RTX 3090,2394.508538093408,26335.52900203293,0.09092312282424884,0.0894122793209827,0.09200456973025663,clear_3090,0.0,-1.0,32T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,AMD,AMD CPU,5060ti,RTX 5060 Ti,2394.508538093408,4920.911022527195,0.4865986251593873,0.4785129551044622,0.4923862681846213,clear_5060ti,0.0,-1.0,32T,gpu_resident,clear_leader,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,INTEL,Intel CPU,3090,RTX 3090,1183.8053775375977,26335.52900203293,0.044950886593020996,0.042095911339722306,0.04645822472248944,clear_3090,0.0,-1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1183.8053775375977,4920.911022527195,0.24056630410879482,0.2252871650958889,0.2486332142485558,clear_5060ti,0.0,-1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,8192,INTEL,Intel CPU,AMD,AMD CPU,1183.8053775375977,2394.508538093408,0.49438344391128597,0.4629835627301561,0.5109616044786708,clear_AMD,0.0,-1.0,10T,32T,tie_or_uncertain,clear_leader,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,3090,RTX 3090,5060ti,RTX 5060 Ti,26441.89993445358,4908.298498067616,5.387182532778658,5.379008690569139,5.389564160216053,clear_3090,1.0,1.0,gpu_resident,gpu_resident,single_configuration,single_configuration,GPU board NVML,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,AMD,AMD CPU,3090,RTX 3090,2535.323818823687,26441.89993445358,0.09588281572460611,0.09155534537604154,0.10017104583450205,clear_3090,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,AMD,AMD CPU,5060ti,RTX 5060 Ti,2535.323818823687,4908.298498067616,0.5165382300652328,0.49322535739232826,0.5396397084097998,clear_5060ti,0.0,-1.0,32T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,INTEL,Intel CPU,3090,RTX 3090,1172.1717720152678,26441.89993445358,0.04433008879547031,0.04400416380085956,0.04538851206957681,clear_3090,0.0,-1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,INTEL,Intel CPU,5060ti,RTX 5060 Ti,1172.1717720152678,4908.298498067616,0.23881428003548455,0.2370584625975215,0.24451619941003747,clear_5060ti,0.0,-1.0,10T,gpu_resident,tie_or_uncertain,single_configuration,CPU package RAPL,GPU board NVML,descriptive_native_best_post_selection
throughput_gflops,throughput_opt,False,16384,INTEL,Intel CPU,AMD,AMD CPU,1172.1717720152678,2535.323818823687,0.46233611790036344,0.44254393498806455,0.4841889745857562,clear_AMD,0.0,-1.0,10T,32T,tie_or_uncertain,tie_or_uncertain,CPU package RAPL,CPU package RAPL,descriptive_native_best_post_selection
