timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,gb_per_s_kernel,j_per_gb_kernel,M,K,flops_per_pass,joule_per_gflop,gflops,flops_per_watt
2025-10-15T15:22:14,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,31,1.1,1.1233,1.1233,78.468,69.9,0,spmv,cusparse,fp32,15625,128668,128668,1.1233,78.468,69.9,69.9,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,412,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.1796666666666667e-05,0.0006098486026051543,1.6940238961254286e-10,8.730220412223708e-06,118.26780439063474,0.5906501113847059,15625,15625,,,,
2025-10-15T15:22:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,32,1.1,1.1231,1.1231,71.695,63.8,0,spmv,cusparse,fp32,15625,128668,128668,1.1231,71.695,63.8,63.8,132850224672,118.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,342,1156,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.9915277777777774e-05,0.0005572092517175987,1.5478034769933298e-10,8.728666024186277e-06,118.28886534769833,0.539667886727411,15625,15625,,,,
2025-10-15T15:22:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,33,1.1,1.1232,1.1232,72.053,64.1,0,spmv,cusparse,fp32,15625,128668,128668,1.1232,72.053,64.1,64.1,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,405,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.001472222222222e-05,0.0005599916063045978,1.555532239734994e-10,8.729443218204992e-06,118.27833393162393,0.5423626507060485,15625,15625,,,,
2025-10-15T15:22:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,34,1.1,1.1233,1.1233,78.081,69.5,0,spmv,cusparse,fp32,15625,128668,128668,1.1233,78.081,69.5,69.5,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,404,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.168916666666667e-05,0.000606840861752728,1.6856690604242444e-10,8.730220412223708e-06,118.26780439063474,0.5877370564692515,15625,15625,,,,
2025-10-15T15:22:19,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,35,1.1,1.1233,1.1233,71.776,63.9,0,spmv,cusparse,fp32,15625,128668,128668,1.1233,71.776,63.9,63.9,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1152,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.9937777777777776e-05,0.0005578387788727578,1.5495521635354382e-10,8.730220412223708e-06,118.26780439063474,0.540277595895762,15625,15625,,,,
2025-10-15T15:22:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,36,1.1,1.1232,1.1232,72.201,64.3,0,spmv,cusparse,fp32,15625,128668,128668,1.1232,72.201,64.3,64.3,132850224672,118.28,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,404,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.0055833333333332e-05,0.0005611418534522957,1.5587273707008215e-10,8.729443218204992e-06,118.27833393162393,0.5434766872111835,15625,15625,,,,
2025-10-15T15:22:21,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,37,1.1,1.123,1.123,78.027,69.5,0,spmv,cusparse,fp32,15625,128668,128668,1.123,78.027,69.5,69.5,132850224672,118.3,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,374,404,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.1674166666666667e-05,0.0006064211769826219,1.684503269396172e-10,8.727888830167563e-06,118.29939863935886,0.5873305836903508,15625,15625,,,,
2025-10-15T15:22:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,38,1.1,1.1231,1.1231,71.942,64.1,0,spmv,cusparse,fp32,15625,128668,128668,1.1231,71.942,64.1,64.1,132850224672,118.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,352,1135,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.9983888888888888e-05,0.0005591289209438243,1.553135891510623e-10,8.728666024186277e-06,118.28886534769833,0.5415271233271972,15625,15625,,,,
2025-10-15T15:22:24,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,39,1.1,1.1233,1.1233,72.408,64.5,0,spmv,cusparse,fp32,15625,128668,128668,1.1233,72.408,64.5,64.5,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,349,404,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.0113333333333333e-05,0.0005627506450710355,1.563196236308432e-10,8.730220412223708e-06,118.26780439063474,0.545034832863636,15625,15625,,,,
2025-10-15T15:22:25,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,40,1.1,1.1231,1.1231,78.288,69.7,0,spmv,cusparse,fp32,15625,128668,128668,1.1231,78.288,69.7,69.7,132850224672,118.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,414,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.1746666666666666e-05,0.0006084496533714677,1.6901379260318546e-10,8.728666024186277e-06,118.28886534769833,0.5892952021217038,15625,15625,,,,
2025-10-15T15:22:26,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,41,1.1,1.1234,1.1234,71.677,63.8,0,spmv,cusparse,fp32,15625,128668,128668,1.1234,71.677,63.8,63.8,132850224672,118.26,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,420,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.991027777777778e-05,0.0005570693567942302,1.547414879983973e-10,8.730997606242422e-06,118.25727672423002,0.5395323958011109,15625,15625,,,,
2025-10-15T15:22:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,42,1.1,1.1232,1.1232,72.446,64.5,0,spmv,cusparse,fp32,15625,128668,128668,1.1232,72.446,64.5,64.5,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,405,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.012388888888889e-05,0.0005630459787981471,1.5640166077726308e-10,8.729443218204992e-06,118.27833393162393,0.545320869263603,15625,15625,,,,
2025-10-15T15:22:28,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,43,1.1,1.1233,1.1233,78.48,69.9,0,spmv,cusparse,fp32,15625,128668,128668,1.1233,78.48,69.9,69.9,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,374,414,2910,9801,55,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.18e-05,0.0006099418658874002,1.694282960798334e-10,8.730220412223708e-06,118.26780439063474,0.590740438668906,15625,15625,,,,
2025-10-15T15:22:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,44,1.1,1.1231,1.1231,71.826,64.0,0,spmv,cusparse,fp32,15625,128668,128668,1.1231,71.826,64.0,64.0,132850224672,118.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,353,407,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.9951666666666664e-05,0.0005582273758821152,1.5506315996725421e-10,8.728666024186277e-06,118.28886534769833,0.5406539595799291,15625,15625,,,,
2025-10-15T15:22:31,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,45,1.1,1.1235,1.1235,72.448,64.5,0,spmv,cusparse,fp32,15625,128668,128668,1.1235,72.448,64.5,64.5,132850224672,118.25,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,338,413,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.0124444444444442e-05,0.0005630615226785215,1.564059785218115e-10,8.731774800261137e-06,118.24675093190922,0.5453359238109696,15625,15625,,,,
2025-10-15T15:22:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,46,1.1,1.123,1.1231,78.655,70.0,0,spmv,cusparse,fp32,15625,128668,128668,1.123,78.655,70.0,70.0,132850224672,118.29,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,355,404,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.1848611111111112e-05,0.0006113019554201511,1.6980609872781974e-10,8.728666024186277e-06,118.29939863935886,0.5920577115634914,15625,15625,,,,
2025-10-15T15:22:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,47,1.1,1.1232,1.1232,72.054,64.1,0,spmv,cusparse,fp32,15625,128668,128668,1.1232,72.054,64.1,64.1,132850224672,118.27,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,419,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.0015e-05,0.000559999378244785,1.5555538284577363e-10,8.729443218204992e-06,118.27833393162393,0.5423701779797319,15625,15625,,,,
2025-10-15T15:22:34,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,48,1.1,1.1232,1.1232,72.665,64.7,0,spmv,cusparse,fp32,15625,128668,128668,1.1232,72.665,64.7,64.7,132850224672,118.28,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,405,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,2.0184722222222225e-05,0.0005647480336991327,1.5687445380531464e-10,8.729443218204992e-06,118.27833393162393,0.5469693422002556,15625,15625,,,,
2025-10-15T15:22:35,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,15625,kernel,49,1.1,1.1234,1.1234,71.557,63.7,0,spmv,cusparse,fp32,15625,128668,128668,1.1234,71.557,63.7,63.7,132850224672,118.25,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,338,1152,2910,9801,56,0,sweep;repeats=50;passes=128668;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=15625_from_16384;calibration_adjusted=1;passes=128668,15625,15625,105625,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.76,0.47,1.9876944444444445e-05,0.0005561367239717723,1.5448242332549232e-10,8.730997606242422e-06,118.25727672423002,0.5386291229591095,15625,15625,,,,
2025-10-15T15:22:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,0,1.1,1.1229,1.1229,115.649,103.0,0,spmv,cusparse,fp32,64000,85001,85001,1.1229,115.649,103.0,103.0,363396615204,323.62,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,342,417,2887,9801,64,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.2124722222222225e-05,0.0013605604639945412,3.779334622207059e-10,1.321043281843743e-05,323.62331036067326,0.3182445712519312,64000,64000,,,,
2025-10-15T15:22:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,1,1.1,1.1234,1.1234,123.699,110.1,0,spmv,cusparse,fp32,64000,85001,85001,1.1234,123.699,110.1,110.1,363396615204,323.49,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,380,403,2887,9801,65,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.436083333333333e-05,0.001455265232173739,4.042403422704831e-10,1.3216315102175269e-05,323.479272925049,0.34039667631620363,64000,64000,,,,
2025-10-15T15:22:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,2,1.1,1.1233,1.1233,113.815,101.3,0,spmv,cusparse,fp32,64000,85001,85001,1.1233,113.815,101.3,101.3,363396615204,323.52,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,352,422,2887,9801,66,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.161527777777778e-05,0.00133898424724415,3.7194006867893053e-10,1.32151386454277e-05,323.5080701540105,0.31319774383728827,64000,64000,,,,
2025-10-15T15:22:41,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,3,1.1,1.1234,1.1234,115.816,103.1,0,spmv,cusparse,fp32,64000,85001,85001,1.1234,115.816,103.1,103.1,363396615204,323.49,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,328,414,2887,9801,66,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.217111111111111e-05,0.0013625251467629792,3.784792074341609e-10,1.3216315102175269e-05,323.479272925049,0.3187041242389788,64000,64000,,,,
2025-10-15T15:22:42,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,4,1.1,1.123,1.1231,125.023,111.3,0,spmv,cusparse,fp32,64000,85001,85001,1.123,125.023,111.3,111.3,363396615204,323.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,416,2887,9801,67,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.472861111111111e-05,0.0014708415195115352,4.0856708875320424e-10,1.3212785731932565e-05,323.59449261264473,0.3440400784410604,64000,64000,,,,
2025-10-15T15:22:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,5,1.1,1.1236,1.1236,114.622,102.0,0,spmv,cusparse,fp32,64000,85001,85001,1.1236,114.622,102.0,102.0,363396615204,323.41,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,353,399,2887,9801,67,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.183944444444444e-05,0.0013484782531970213,3.7457729255472813e-10,1.3218668015670403e-05,323.42169384478467,0.3154184579723029,64000,64000,,,,
2025-10-15T15:22:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,6,1.1,1.1232,1.1232,116.828,104.0,0,spmv,cusparse,fp32,64000,85001,85001,1.1232,116.828,104.0,104.0,363396615204,323.54,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,350,412,2887,9801,67,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.2452222222222225e-05,0.0013744308890483643,3.817863580689901e-10,1.3213962188680133e-05,323.5368725106838,0.32148896030420165,64000,64000,,,,
2025-10-15T15:22:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,7,1.1,1.1232,1.1232,114.114,101.6,0,spmv,cusparse,fp32,64000,85001,85001,1.1232,114.114,101.6,101.6,363396615204,323.53,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,342,1143,2887,9801,67,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.1698333333333334e-05,0.0013425018529193776,3.729171813664938e-10,1.3213962188680133e-05,323.5368725106838,0.3140205363111041,64000,64000,,,,
2025-10-15T15:22:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,8,1.1,1.1235,1.1235,116.152,103.4,0,spmv,cusparse,fp32,64000,85001,85001,1.1235,116.152,103.4,103.4,363396615204,323.44,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,417,2887,9801,68,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.2264444444444445e-05,0.0013664780414348067,3.7957723373189075e-10,1.3217491558922836e-05,323.45048082242994,0.3196287338416615,64000,64000,,,,
2025-10-15T15:22:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,9,1.1,1.1237,1.1237,117.963,105.0,0,spmv,cusparse,fp32,64000,85001,85001,1.1237,117.963,105.0,105.0,363396615204,323.39,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,353,396,2887,9801,68,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.27675e-05,0.001387783673133257,3.854954647592381e-10,1.3219844472417971e-05,323.3929119907449,0.32461226952754935,64000,64000,,,,
2025-10-15T15:22:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,10,1.1,1.1236,1.1236,114.592,102.0,0,spmv,cusparse,fp32,64000,85001,85001,1.1236,114.592,102.0,102.0,363396615204,323.43,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,323,1157,2887,9801,68,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.183111111111111e-05,0.0013481253161727509,3.744792544924308e-10,1.3218668015670403e-05,323.42169384478467,0.31533590354349195,64000,64000,,,,
2025-10-15T15:22:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,11,1.1,1.1231,1.1232,116.431,103.7,0,spmv,cusparse,fp32,64000,85001,85001,1.1231,116.431,103.7,103.7,363396615204,323.55,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,338,416,2887,9801,68,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.2341944444444445e-05,0.0013697603557605205,3.804889877112557e-10,1.3213962188680133e-05,323.5656799964384,0.32039649002960335,64000,64000,,,,
2025-10-15T15:22:51,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,12,1.1,1.1232,1.1232,118.743,105.7,0,spmv,cusparse,fp32,64000,85001,85001,1.1232,118.743,105.7,105.7,363396615204,323.55,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,361,416,2887,9801,68,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.298416666666667e-05,0.001396960035764285,3.880444543789681e-10,1.3213962188680133e-05,323.5368725106838,0.32675868467663416,64000,64000,,,,
2025-10-15T15:22:52,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,13,1.1,1.1234,1.1234,115.849,103.1,0,spmv,cusparse,fp32,64000,85001,85001,1.1234,115.849,103.1,103.1,363396615204,323.47,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,402,1154,2887,9801,69,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.2180277777777776e-05,0.0013629133774896766,3.7858704930268796e-10,1.3216315102175269e-05,323.479272925049,0.3187949341106709,64000,64000,,,,
2025-10-15T15:22:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64000,kernel,14,1.1,1.1236,1.1236,116.95,104.1,0,spmv,cusparse,fp32,64000,85001,85001,1.1236,116.95,104.1,104.1,363396615204,323.43,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,324,414,2887,9801,69,0,sweep;repeats=50;passes=85001;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=64000_from_65536;calibration_adjusted=1;passes=85001,64000,64000,438400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.85,0.38,3.248611111111111e-05,0.0013758661662803967,3.821850461889991e-10,1.3218668015670403e-05,323.42169384478467,0.32182468164803285,64000,64000,,,,
